Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
184	6.136359457	1.485479383	6.116968678	1.434011246	7.583790224	1.698675707	5.350433805	1.566604867	6.794859197	7.565181729	6.588769803	10.57161148
185	6.136057918	1.481206885	6.121788494	1.432443924	7.583773695	1.691380234	5.34572743	1.561586406	6.746640907	7.56511113	6.598083189	10.5533492
186	6.136782304	1.480388114	6.123400651	1.427459539	7.190382019	1.675488994	5.338517387	1.558640211	6.731005315	7.546383952	6.598490263	10.52525107
187	6.128447179	1.478534814	6.124415377	1.423603292	7.173728498	1.648268085	5.358444596	1.556195316	6.726772501	7.523885308	6.619996804	10.49825945
188	6.128696592	1.47493104	6.130300896	1.419722487	7.17977185	1.641444536	5.354193646	1.55098942	6.754804523	7.531136122	7.162254961	7.785105498
189	6.127878433	1.473886957	6.129895834	1.414581768	7.220027853	1.647332128	5.312223475	1.563357653	6.758272986	7.514039274	7.125711088	7.785893013
190	5.768166965	2.44516616	6.101220417	1.417794177	7.267180011	1.655172762	5.31202459	1.555320055	6.696293398	7.509368483	7.109202882	7.760243657
191	5.833622874	2.099098864	6.102322742	1.413719437	7.841856378	1.628629694	5.319855707	1.546103009	6.724922162	7.480600198	7.074306453	7.763698225
192	5.839403989	2.562697595	6.085453965	1.547259066	7.842487484	1.621858578	5.307271116	1.623971383	6.715445407	7.463494803	7.041627917	7.731921864
193	6.124133537	2.760732813	6.084719388	1.541970507	7.820170475	1.612780015	5.307220437	1.619425149	6.722505685	7.441370569	7.03298529	7.681432055
194	6.124922986	2.754122995	6.081432737	1.535040618	7.838479496	1.61427792	5.31587199	1.62900365	6.720720983	7.418879813	7.040941105	7.658278558
195	6.124486092	2.747400896	6.08837501	1.558369318	7.822862967	1.606728166	5.348906981	1.626730497	6.723605651	7.395947776	7.094036317	7.596182595
196	6.122983353	2.742172239	6.104740861	1.580376604	7.843215603	1.599817131	5.312612702	1.622749441	6.76695422	7.368087774	7.067792604	7.561520599
197	6.11937619	2.734668904	6.144025452	1.575353636	7.905898755	1.59179352	5.301245862	1.708567295	6.797163929	7.372670615	7.143414462	7.55550038
198	6.123022716	2.727189907	6.146633069	1.572852099	7.780509847	1.677351025	5.301487657	1.699717966	6.762579245	7.361661181	7.132507025	7.531160889
199	6.120564364	2.719403097	6.158613991	1.57999179	7.751944236	1.667943155	5.303038097	1.686632658	6.730726168	7.34345235	7.128894672	7.513980944
200	6.111779891	2.710392152	6.160817156	1.57617208	7.74199819	1.598571366	5.30643669	1.724078809	6.739923351	7.325756929	7.298118511	7.520801094
